what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361645358875
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1361645358937
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361645363359
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361645363625
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1361645369203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361645382562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361645387687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361645398562
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1361645406312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361645415437
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.move.element",1361645415578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361645432046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361645441578
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.move.element",1361645441609
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361645452671
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1361645465968
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361645469312
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1361645472343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361645778265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361645863953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361646061250
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361646064640
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1361646119671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361646128140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361646136156
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361646136406
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361646136656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361646139156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361646290812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361646545125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361646545171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361646545500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361646550078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361646610812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361646611015
